"1","Bret","False","vitae aut excepturi laboriosam sint aliquam et et accusantium"
"1","Bret","True","sequi ut omnis et"
"1","Bret","True","molestiae nisi accusantium tenetur dolorem et"
"1","Bret","True","nulla quis consequatur saepe qui id expedita"
"1","Bret","True","in omnis laboriosam"
"1","Bret","True","odio iure consequatur molestiae quibusdam necessitatibus quia sint"
"1","Bret","False","facilis modi saepe mollitia"
"1","Bret","True","vel nihil et molestiae iusto assumenda nemo quo ut"
"1","Bret","False","nobis suscipit ducimus enim asperiores voluptas"
"1","Bret","False","dolorum laboriosam eos qui iure aliquam"
"1","Bret","True","debitis accusantium ut quo facilis nihil quis sapiente necessitatibus"
"1","Bret","False","neque voluptates ratione"
"1","Bret","False","excepturi a et neque qui expedita vel voluptate"
"1","Bret","False","explicabo enim cumque porro aperiam occaecati minima"
"1","Bret","False","sed ab consequatur"
"1","Bret","False","non sunt delectus illo nulla tenetur enim omnis"
"1","Bret","False","excepturi non laudantium quo"
"1","Bret","True","totam quia dolorem et illum repellat voluptas optio"
"1","Bret","True","ad illo quis voluptatem temporibus"
"1","Bret","False","praesentium facilis omnis laudantium fugit ad iusto nihil nesciunt"
"1","Bret","True","a eos eaque nihil et exercitationem incidunt delectus"
"1","Bret","True","autem temporibus harum quisquam in culpa"
"1","Bret","True","aut aut ea corporis"
"1","Bret","False","magni accusantium labore et id quis provident"
"1","Bret","False","consectetur impedit quisquam qui deserunt non rerum consequuntur eius"
"1","Bret","False","quia atque aliquam sunt impedit voluptatum rerum assumenda nisi"
"1","Bret","False","cupiditate quos possimus corporis quisquam exercitationem beatae"
"1","Bret","False","sed et ea eum"
"1","Bret","True","ipsa dolores vel facilis ut"
"1","Bret","False","sequi quae est et qui qui eveniet asperiores"
"1","Bret","False","quia modi consequatur vero fugiat"
"1","Bret","False","corporis ducimus ea perspiciatis iste"
"1","Bret","False","dolorem laboriosam vel voluptas et aliquam quasi"
"1","Bret","True","inventore aut nihil minima laudantium hic qui omnis"
"1","Bret","True","provident aut nobis culpa"
"1","Bret","False","esse et quis iste est earum aut impedit"
"1","Bret","False","qui consectetur id"
"1","Bret","False","aut quasi autem iste tempore illum possimus"
"1","Bret","True","ut asperiores perspiciatis veniam ipsum rerum saepe"
"1","Bret","True","voluptatem libero consectetur rerum ut"
"1","Bret","False","eius omnis est qui voluptatem autem"
"1","Bret","False","rerum culpa quis harum"
"1","Bret","True","nulla aliquid eveniet harum laborum libero alias ut unde"
"1","Bret","False","qui ea incidunt quis"
"1","Bret","True","qui molestiae voluptatibus velit iure harum quisquam"
"1","Bret","True","et labore eos enim rerum consequatur sunt"
"1","Bret","False","molestiae doloribus et laborum quod ea"
"1","Bret","False","facere ipsa nam eum voluptates reiciendis vero qui"
"1","Bret","False","asperiores illo tempora fuga sed ut quasi adipisci"
"1","Bret","False","qui sit non"
"1","Bret","True","placeat minima consequatur rem qui ut"
"1","Bret","False","consequatur doloribus id possimus voluptas a voluptatem"
"1","Bret","True","aut consectetur in blanditiis deserunt quia sed laboriosam"
"1","Bret","True","explicabo consectetur debitis voluptates quas quae culpa rerum non"
"1","Bret","True","maiores accusantium architecto necessitatibus reiciendis ea aut"
"1","Bret","False","eum non recusandae cupiditate animi"
"1","Bret","False","ut eum exercitationem sint"
"1","Bret","False","beatae qui ullam incidunt voluptatem non nisi aliquam"
"1","Bret","True","molestiae suscipit ratione nihil odio libero impedit vero totam"
"1","Bret","True","eum itaque quod reprehenderit et facilis dolor autem ut"
"1","Bret","False","esse quas et quo quasi exercitationem"
"1","Bret","False","animi voluptas quod perferendis est"
"1","Bret","False","eos amet tempore laudantium fugit a"
"1","Bret","True","accusamus adipisci dicta qui quo ea explicabo sed vero"
"1","Bret","False","odit eligendi recusandae doloremque cumque non"
"1","Bret","False","ea aperiam consequatur qui repellat eos"
"1","Bret","True","rerum non ex sapiente"
"1","Bret","True","voluptatem nobis consequatur et assumenda magnam"
"1","Bret","True","nam quia quia nulla repellat assumenda quibusdam sit nobis"
"1","Bret","True","dolorem veniam quisquam deserunt repellendus"
"1","Bret","True","debitis vitae delectus et harum accusamus aut deleniti a"
"1","Bret","True","debitis adipisci quibusdam aliquam sed dolore ea praesentium nobis"
"1","Bret","False","et praesentium aliquam est"
"1","Bret","True","ex hic consequuntur earum omnis alias ut occaecati culpa"
"1","Bret","True","omnis laboriosam molestias animi sunt dolore"
"1","Bret","False","natus corrupti maxime laudantium et voluptatem laboriosam odit"
"1","Bret","False","reprehenderit quos aut aut consequatur est sed"
"1","Bret","False","fugiat perferendis sed aut quidem"
"1","Bret","False","quos quo possimus suscipit minima ut"
"1","Bret","False","et quis minus quo a asperiores molestiae"
"1","Bret","False","recusandae quia qui sunt libero"
"1","Bret","True","ea odio perferendis officiis"
"1","Bret","False","quisquam aliquam quia doloribus aut"
"1","Bret","True","fugiat aut voluptatibus corrupti deleniti velit iste odio"
"1","Bret","False","et provident amet rerum consectetur et voluptatum"
"1","Bret","False","harum ad aperiam quis"
"1","Bret","False","similique aut quo"
"1","Bret","True","laudantium eius officia perferendis provident perspiciatis asperiores"
"1","Bret","False","magni soluta corrupti ut maiores rem quidem"
"1","Bret","False","et placeat temporibus voluptas est tempora quos quibusdam"
"1","Bret","True","nesciunt itaque commodi tempore"
"1","Bret","True","omnis consequuntur cupiditate impedit itaque ipsam quo"
"1","Bret","True","debitis nisi et dolorem repellat et"
"1","Bret","False","ut cupiditate sequi aliquam fuga maiores"
"1","Bret","True","inventore saepe cumque et aut illum enim"
"1","Bret","True","omnis nulla eum aliquam distinctio"
"1","Bret","False","molestias modi perferendis perspiciatis"
"1","Bret","False","voluptates dignissimos sed doloribus animi quaerat aut"
"1","Bret","False","explicabo odio est et"
"1","Bret","False","consequuntur animi possimus"
"1","Bret","True","vel non beatae est"
"1","Bret","True","culpa eius et voluptatem et"
"1","Bret","True","accusamus sint iusto et voluptatem exercitationem"
"1","Bret","True","temporibus atque distinctio omnis eius impedit tempore molestias pariatur"
"1","Bret","False","ut quas possimus exercitationem sint voluptates"
"1","Bret","True","rerum debitis voluptatem qui eveniet tempora distinctio a"
"1","Bret","False","sed ut vero sit molestiae"
"1","Bret","True","rerum ex veniam mollitia voluptatibus pariatur"
"1","Bret","True","consequuntur aut ut fugit similique"
"1","Bret","True","dignissimos quo nobis earum saepe"
"1","Bret","True","quis eius est sint explicabo"
"1","Bret","True","numquam repellendus a magnam"
"1","Bret","False","ipsam aperiam voluptates qui"
